id,movement_id,product_id,quantity,created_at,updated_at
84682,31808,7052,3565,2023-08-12 19:20:01.187937,2025-01-04 05:33:25.045928
84683,36415,7132,66881,2023-12-26 20:19:39.348794,2025-01-29 13:06:02.005148
84684,22056,6566,46392,2023-10-20 16:25:07.467550,2025-01-20 02:45:56.998621
84685,44016,5081,48339,2023-12-01 22:59:25.054648,2025-01-01 16:53:11.250282
84686,13827,7439,24108,2023-08-17 17:41:33.553327,2025-01-25 12:33:33.576879
84687,54364,4929,30457,2024-07-29 18:29:27.914538,2025-01-31 19:50:48.061817
84688,15921,5424,6444,2021-08-23 15:35:40.608158,2025-01-09 18:34:49.747039
84689,33634,3275,56262,2022-05-28 16:32:21.856129,2025-01-25 10:44:43.810554
84690,34966,9648,83927,2022-12-13 00:45:21.294506,2025-01-23 12:23:50.157238
84691,5234,5271,9111,2022-08-15 16:35:29.437172,2025-01-16 08:55:47.755668
84692,24362,8036,47958,2020-04-19 11:52:14.185422,2025-01-06 00:15:56.461627
84693,37064,2008,91546,2022-12-29 01:56:19.867564,2025-01-21 07:15:38.944973
84694,27570,1778,35593,2024-12-11 00:10:17.195450,2025-01-09 06:57:53.352160
84695,46365,6382,27671,2024-01-25 13:23:23.831315,2025-01-09 23:13:35.988899
84696,53498,832,31352,2020-03-28 21:36:30.326927,2025-01-29 16:58:43.614627
84697,41633,9648,82511,2023-02-14 09:02:42.783836,2025-01-04 22:52:20.624468
84698,15367,8485,46692,2023-02-11 12:23:50.394254,2025-01-17 15:13:46.046368
84699,7041,5434,63482,2024-08-28 07:12:52.877303,2025-01-19 16:30:46.430918
84700,6900,1275,25459,2022-06-29 02:56:01.444288,2025-01-11 00:44:16.168555
84701,31023,5108,56279,2024-06-28 18:30:44.671270,2025-01-29 02:39:52.692873
84702,17023,2608,52237,2022-06-25 08:12:28.283525,2025-01-21 01:10:43.101052
84703,25455,849,76764,2021-05-12 07:38:57.993212,2025-01-11 22:26:49.671951
84704,49346,3309,41788,2022-03-16 19:03:33.332878,2025-01-15 16:41:19.538554
84705,11689,1831,99176,2024-12-05 20:44:01.773986,2025-01-11 10:33:03.549769
84706,52415,2329,67977,2024-08-18 18:59:03.706425,2025-01-30 14:11:26.735977
84707,2367,7616,27792,2020-09-14 12:52:57.404181,2025-01-11 15:53:49.188370
84708,7690,752,45422,2023-01-07 19:46:31.698019,2025-01-15 07:39:34.421262
84709,9578,3358,53499,2024-02-17 00:20:54.910612,2025-01-28 05:02:55.258079
84710,58770,7732,36698,2022-06-24 05:52:09.933670,2025-01-05 06:22:06.545218
84711,50947,7909,57971,2022-09-18 05:58:43.328541,2025-01-08 07:27:22.347010
84712,34228,5786,12244,2020-03-07 06:00:33.154515,2025-01-19 23:44:42.701449
84713,9349,6688,12294,2020-03-14 02:22:36.222750,2025-01-24 14:59:59.161027
84714,55218,3357,87568,2023-02-03 14:21:18.740447,2025-01-16 03:34:24.805683
84715,58674,3940,79893,2020-07-22 23:25:15.816792,2025-01-08 16:56:32.956311
84716,48962,9464,34667,2024-01-28 16:11:37.141685,2025-01-07 02:12:45.225456
84717,16412,351,94425,2020-09-30 06:18:59.620265,2025-01-20 15:40:44.062568
84718,32505,3591,6468,2021-01-29 16:14:34.862828,2025-01-29 13:39:36.047799
84719,50775,9091,93365,2022-12-14 10:44:45.597448,2025-01-04 00:24:40.476481
84720,14530,7941,57008,2022-05-15 14:00:23.321993,2025-01-31 08:40:02.328984
84721,38035,7875,97032,2023-11-08 10:35:40.752164,2025-01-20 12:00:17.943897
84722,22751,5094,48134,2021-04-11 17:13:43.563668,2025-01-20 09:44:57.926862
84723,40871,6755,78740,2020-10-11 12:52:30.777207,2025-01-10 09:55:00.333510
84724,59892,2462,69806,2022-05-17 06:57:03.664239,2025-01-19 02:40:55.302388
84725,3924,6397,39596,2022-09-25 23:33:13.958495,2025-01-14 05:30:57.743003
84726,2497,3708,4212,2024-10-12 14:24:04.040108,2025-01-21 05:03:36.322964
84727,53478,4291,39376,2021-09-13 05:35:54.535285,2025-01-12 20:59:09.029276
84728,11961,7023,44624,2022-09-06 18:45:08.470168,2025-01-03 17:24:35.290475
84729,27270,5860,28011,2022-10-16 01:57:01.166922,2025-01-16 21:22:12.872005
84730,39224,9702,44743,2022-11-23 00:02:55.482920,2025-01-08 01:10:45.358613
84731,2402,3294,15269,2021-07-03 08:53:19.340976,2025-01-12 07:19:38.184735
84732,24903,5121,54009,2023-03-01 19:27:19.756471,2025-01-18 16:09:16.845033
84733,53666,3955,99987,2024-10-05 10:20:55.691154,2025-01-16 21:10:40.999213
84734,37172,2462,5708,2023-09-22 02:12:32.948166,2025-01-30 21:56:58.865610
84735,6,5991,98689,2023-10-31 16:35:34.723377,2025-01-11 23:52:52.663543
84736,44375,447,72483,2022-01-24 01:17:49.851591,2025-01-06 01:16:10.035515
84737,5591,924,66152,2022-08-05 05:16:06.445307,2025-01-21 22:44:10.111904
84738,41532,586,96997,2023-05-12 14:51:08.469268,2025-01-29 05:18:15.955364
84739,4853,6498,76579,2024-01-06 00:18:37.630152,2025-01-19 09:26:01.772981
84740,33976,841,90875,2021-11-29 19:11:44.403963,2025-01-01 03:31:29.100618
84741,19701,2987,99083,2021-06-08 02:02:31.685440,2025-01-14 07:41:49.170136
84742,2639,4096,67281,2024-04-12 20:41:55.826526,2025-01-03 00:49:49.576346
84743,37941,3636,94996,2021-04-08 00:08:00.842020,2025-01-11 12:25:25.910724
84744,27251,6413,90355,2021-03-06 01:49:03.530564,2025-02-04 03:57:41.566437
84745,57878,6778,89013,2024-04-07 10:02:15.133677,2025-01-16 02:33:43.307880
84746,9072,10092,39619,2020-03-27 15:03:03.780414,2025-01-16 03:08:27.508451
84747,43420,8162,40470,2020-12-29 17:13:29.763390,2025-01-15 08:07:01.312003
84748,38933,8484,76115,2020-09-16 21:56:53.176470,2025-01-05 01:41:58.179798
84749,13345,1253,78018,2021-10-28 19:49:44.604343,2025-01-08 07:25:08.036546
84750,12960,3819,44695,2023-04-09 16:58:27.076886,2025-01-13 11:57:23.975857
84751,17258,7345,29874,2023-12-23 13:30:42.245073,2025-01-02 21:21:12.763996
84752,45257,5618,56412,2020-06-05 16:51:18.364813,2025-01-20 19:24:07.413952
84753,7577,6952,71262,2022-08-14 14:17:25.874377,2025-01-14 20:33:06.900798
84754,35995,9989,79295,2020-08-05 16:47:44.208803,2025-01-23 22:21:07.508029
84755,58635,153,39144,2022-02-25 19:28:52.643486,2025-01-08 20:23:30.080746
84756,58097,1945,68892,2022-09-05 09:34:20.081205,2025-01-19 04:53:13.320734
84757,22700,8731,42447,2024-06-29 08:03:53.607977,2025-01-30 02:52:22.365059
84758,35746,1244,39707,2023-03-28 19:31:48.543704,2025-01-07 08:20:18.503124
84759,1884,10112,57106,2020-09-24 15:15:52.490206,2025-01-19 10:32:15.483800
84760,39619,4908,32630,2022-12-21 23:40:52.713774,2025-02-04 00:16:45.380777
84761,40484,7785,86239,2024-03-09 23:06:42.569309,2025-01-02 18:31:07.431620
84762,30809,167,15288,2020-05-22 13:53:24.680211,2025-01-20 09:27:57.594429
84763,58941,1946,97788,2024-07-09 00:30:06.924633,2025-01-08 14:46:48.102150
84764,45075,1811,64519,2022-09-02 02:48:22.957454,2025-01-06 14:36:42.248748
84765,14630,989,43783,2020-06-14 06:39:14.639114,2025-01-11 04:19:15.674280
84766,44865,8562,55694,2021-07-04 01:05:04.740503,2025-02-02 19:15:56.933437
84767,51491,2119,90301,2021-06-24 12:34:53.309302,2025-01-02 17:42:26.622014
84768,43567,2156,92426,2021-04-11 21:35:38.839046,2025-02-02 21:40:38.608650
84769,19138,7548,79163,2023-03-11 05:03:26.593953,2025-01-01 23:23:27.733528
84770,9594,1271,32766,2024-01-30 08:02:40.039042,2025-01-28 19:08:45.824739
84771,37135,2672,53034,2021-07-26 14:15:22.334627,2025-01-17 08:23:50.627906
84772,36247,7755,1836,2021-02-10 14:08:58.201041,2025-01-23 17:28:44.615670
84773,22747,6126,68957,2020-10-30 17:18:55.469485,2025-01-10 04:47:31.884832
84774,31070,9683,22908,2022-06-19 02:07:04.794158,2025-01-04 06:53:52.337266
84775,27676,2553,57830,2024-07-04 23:36:45.891129,2025-01-15 14:04:43.012634
84776,58451,2254,36068,2020-01-29 01:39:19.094065,2025-01-01 00:18:35.914378
84777,48618,5073,14932,2022-06-18 10:50:27.686085,2025-01-24 08:37:51.473606
84778,43724,838,96132,2024-08-13 04:52:48.153676,2025-01-27 07:27:09.899294
84779,39232,392,8782,2023-03-03 13:02:34.957123,2025-01-27 05:57:18.118468
84780,7540,2897,83315,2021-03-25 17:27:29.682122,2025-01-21 23:42:38.302768
84781,7397,8250,90091,2022-09-12 11:18:14.650346,2025-01-25 17:50:47.531863
84782,54048,1197,56329,2024-01-05 19:38:41.392198,2025-01-02 23:37:07.781044
84783,45965,3729,8249,2024-07-19 14:16:11.864694,2025-01-29 20:07:12.148668
84784,48573,4297,41494,2022-05-27 06:13:39.416632,2025-01-02 17:57:45.760246
84785,26447,9762,65902,2022-05-27 08:15:21.397125,2025-02-02 19:45:42.023758
84786,7695,8465,79645,2020-09-17 10:27:56.196630,2025-01-04 07:39:04.809901
84787,38545,1506,92523,2020-05-24 21:44:09.208814,2025-01-30 21:04:58.830262
84788,7311,1279,68601,2023-11-13 18:31:41.058308,2025-01-25 23:06:06.120017
84789,31982,944,49911,2020-11-17 05:35:52.760669,2025-01-04 04:13:42.062649
84790,45573,9809,10731,2023-02-25 01:04:51.168413,2025-01-15 07:19:03.835670
84791,41174,5024,76180,2021-02-24 00:06:30.744367,2025-01-16 17:49:47.838308
84792,5146,755,78502,2023-08-08 09:09:33.281626,2025-01-15 15:04:37.994925
84793,52222,2915,87439,2023-02-02 19:44:23.059003,2025-01-30 09:58:08.961311
84794,49781,7904,47087,2025-01-01 16:53:19.505777,2025-01-22 17:42:15.206041
84795,2376,8227,23059,2020-04-01 18:38:54.632223,2025-01-03 14:42:48.330176
84796,9688,10272,24500,2022-03-17 05:38:44.119780,2025-01-24 07:39:40.289175
84797,20442,5197,90534,2024-10-15 16:02:57.139484,2025-01-05 12:03:45.248995
84798,16698,8890,36664,2022-01-16 11:20:20.970444,2025-02-04 02:04:20.880072
84799,14591,7375,68338,2023-10-18 05:22:24.900758,2025-01-17 01:46:02.236836
84800,28899,8843,65397,2024-06-09 00:05:02.042331,2025-01-26 05:14:15.706670
84801,50275,3969,39413,2024-10-06 19:04:17.020894,2025-01-02 23:13:00.073667
84802,24930,9765,44834,2020-07-15 20:15:06.403408,2025-01-10 21:55:55.759430
84803,50935,6510,63810,2022-09-05 17:23:49.833367,2025-02-02 07:45:40.682307
84804,56563,5809,59465,2021-11-12 02:12:11.854851,2025-01-05 19:49:39.606055
84805,8084,7641,32936,2022-08-05 10:02:06.536669,2025-01-30 13:31:30.834445
84806,4716,2546,48582,2020-03-09 09:32:48.249542,2025-01-08 14:02:31.857237
84807,45285,7002,67583,2021-12-20 20:56:39.144964,2025-01-14 12:51:17.311253
84808,54228,7015,30084,2020-06-21 14:45:43.053408,2025-01-05 14:10:59.141129
84809,22211,5862,16397,2021-10-14 05:31:34.899705,2025-01-15 02:05:49.655980
84810,30539,5657,15221,2020-12-18 02:54:50.647331,2025-01-18 06:12:19.055853
84811,30961,7378,44406,2020-11-19 13:52:07.508756,2025-01-23 20:28:24.677134
84812,57606,7065,9810,2020-11-23 20:17:43.635798,2025-01-07 04:37:38.683348
84813,9190,5149,55916,2023-01-05 20:51:42.042659,2025-02-01 19:32:04.171075
84814,22209,9715,21005,2020-11-12 07:35:31.730571,2025-01-24 22:36:36.721136
84815,55798,4333,42738,2022-09-26 17:19:35.083060,2025-01-25 12:19:14.309680
84816,40604,397,82136,2023-02-21 01:43:19.999932,2025-01-15 00:56:27.385964
84817,24634,6848,44601,2021-10-27 18:43:03.512185,2025-02-04 05:56:55.638042
84818,50667,550,33894,2022-10-18 15:52:02.061368,2025-01-30 00:01:08.533500
84819,7507,8477,56303,2024-02-23 06:03:39.102622,2025-01-06 02:14:17.057573
84820,3815,9284,61267,2022-07-18 16:25:47.707115,2025-01-10 14:52:57.202595
84821,39225,5061,242,2023-12-07 20:23:01.725848,2025-01-11 19:39:49.070864
84822,14540,9843,35360,2020-12-19 08:18:18.113446,2025-01-19 19:20:47.174836
84823,54829,4202,86225,2021-02-08 11:22:50.216420,2025-01-22 23:20:02.542506
84824,46354,3491,97660,2023-04-14 18:23:06.495235,2025-01-02 11:53:25.345711
84825,1233,4860,71361,2021-04-05 03:40:53.249878,2025-01-19 15:12:46.799391
84826,22718,95,95294,2021-12-18 04:26:02.069463,2025-01-21 15:44:43.196397
84827,3071,8114,61670,2020-05-23 10:02:01.903131,2025-01-02 11:32:59.803076
84828,40761,1877,1802,2023-02-02 13:20:01.531347,2025-01-25 11:42:39.331468
84829,49663,3624,99383,2024-12-15 23:28:13.395944,2025-01-14 18:33:39.707299
84830,16353,5862,50668,2023-06-09 13:32:55.678870,2025-01-16 15:34:41.572005
84831,58065,4937,39894,2024-04-01 08:35:48.136123,2025-01-21 15:08:23.745078
84832,17908,6519,89474,2024-07-26 18:03:48.629303,2025-01-22 14:10:16.338499
84833,53016,7988,18744,2020-03-23 19:50:48.617525,2025-01-26 21:15:47.621917
84834,19996,2488,57592,2021-05-22 19:51:04.528031,2025-01-11 00:37:59.393189
84835,40921,5333,65120,2023-06-05 10:04:57.046064,2025-01-17 17:43:22.487853
84836,56506,2535,28751,2021-12-25 05:34:29.764213,2025-01-15 02:04:18.375332
84837,13002,3075,65203,2022-09-23 18:43:40.740901,2025-01-02 04:30:29.061411
84838,47368,3210,62383,2024-06-22 10:25:29.084177,2025-01-15 15:32:31.133291
84839,47948,5091,92228,2021-01-17 17:07:37.538254,2025-01-06 13:23:29.576511
84840,46513,10055,64198,2021-05-30 00:18:36.647450,2025-01-26 04:54:44.395817
84841,39572,6301,17701,2023-04-15 03:15:15.170455,2025-01-24 02:45:56.166620
84842,45225,1047,89077,2022-03-21 00:17:36.674477,2025-01-28 05:00:26.755807
84843,10327,2315,56026,2022-11-17 09:44:48.315813,2025-01-11 07:47:27.511445
84844,23809,2660,62327,2021-05-09 00:39:05.906389,2025-01-30 12:20:33.422271
84845,45248,6929,28122,2021-07-13 17:47:07.632980,2025-01-18 11:05:47.597976
84846,22635,7379,35750,2021-05-20 20:33:15.663171,2025-01-30 22:05:55.375749
84847,36725,3846,1259,2025-01-04 04:23:11.442777,2025-01-24 03:34:11.417376
84848,18487,7411,65150,2022-02-27 15:09:34.761798,2025-01-03 18:09:18.163882
84849,34709,9785,56142,2021-05-25 05:27:49.673910,2025-02-01 08:52:47.984533
84850,32087,5395,20572,2025-01-08 01:47:00.222425,2025-01-30 04:14:16.167600
84851,11242,3380,95661,2022-01-12 04:53:51.356865,2025-01-16 23:37:33.734788
84852,2281,5769,99290,2022-06-27 00:25:39.286591,2025-01-06 22:13:59.261574
84853,4107,1918,25135,2021-10-19 19:05:34.937752,2025-01-04 07:40:12.822910
84854,18828,7986,27108,2024-03-06 12:17:15.135985,2025-01-18 11:42:30.091960
84855,26699,1233,80098,2023-05-16 13:47:31.925632,2025-01-19 16:53:00.636892
84856,3194,8785,82901,2021-09-05 01:05:14.567592,2025-01-16 22:12:26.278643
84857,39178,8154,34641,2022-09-19 15:41:39.897600,2025-01-03 14:42:50.359225
84858,12841,6753,47818,2023-10-14 08:52:08.671428,2025-01-26 21:52:12.252646
84859,25192,9157,95549,2022-01-14 18:42:07.442427,2025-01-02 05:29:16.002105
84860,7250,868,72638,2024-09-03 04:55:27.271885,2025-01-16 09:37:00.781415
84861,39879,1460,91987,2022-06-11 21:42:46.572729,2025-01-16 19:54:19.498882
84862,24969,7148,76778,2021-08-05 04:29:56.259010,2025-02-02 20:36:06.842971
84863,59607,6621,24303,2020-07-26 14:07:44.581504,2025-01-30 00:49:58.392515
84864,22893,933,43725,2025-01-26 06:59:01.902389,2025-02-02 19:55:19.301176
84865,31205,3801,51340,2022-04-02 18:17:10.309641,2025-01-29 13:31:04.695472
84866,8942,5606,36905,2023-09-28 04:49:41.323471,2025-01-21 20:26:18.730138
84867,41474,2939,4895,2022-11-14 23:13:20.427981,2025-01-01 08:51:53.918891
84868,48026,10408,51775,2024-12-24 20:28:08.842067,2025-01-05 14:27:55.594322
84869,8281,8018,80598,2024-07-19 14:28:20.169508,2025-01-06 07:16:14.837160
84870,47468,1759,85510,2024-05-24 00:28:12.935008,2025-01-22 10:34:14.510326
84871,18098,9327,20859,2025-01-28 17:01:47.342900,2025-01-07 07:45:32.506863
84872,55286,3595,50670,2020-02-05 10:20:27.471759,2025-01-27 14:51:04.599761
84873,2244,4783,3015,2023-12-07 15:25:37.155488,2025-01-27 18:06:44.737312
84874,43417,8733,44504,2022-08-23 20:14:25.537206,2025-01-05 07:15:20.636436
84875,57578,7386,97199,2024-05-17 06:27:08.754490,2025-01-04 05:13:24.548278
84876,28825,9709,13628,2023-01-11 23:20:01.752861,2025-01-11 10:10:09.609733
84877,19917,3003,97335,2023-11-14 06:04:14.302234,2025-01-08 14:48:20.875991
84878,46933,2379,31355,2021-01-08 12:43:57.993212,2025-01-08 21:16:45.463609
84879,39164,3820,20437,2022-02-17 15:14:33.344868,2025-02-03 21:58:34.615101
84880,40103,5305,33160,2024-10-24 22:57:24.875439,2025-01-26 10:47:09.832872
84881,7602,4842,4262,2021-06-13 04:52:37.022804,2025-01-21 15:59:30.798214
84882,58234,9790,33451,2023-08-07 22:40:39.601726,2025-01-23 11:56:56.222709
84883,36807,872,50220,2022-11-21 14:55:29.653828,2025-01-13 23:46:47.849513
84884,22488,7838,98220,2021-08-08 03:15:23.068436,2025-02-03 11:38:42.975687
84885,21994,8282,58361,2024-10-07 10:50:45.278065,2025-01-01 16:07:20.838064
84886,46305,5444,64362,2020-06-05 00:55:13.570304,2025-01-19 14:50:52.203337
84887,6091,2220,96236,2021-09-15 16:10:05.203709,2025-01-28 02:25:20.181222
84888,35181,4031,3748,2022-05-20 05:24:45.314130,2025-01-14 23:07:55.631202
84889,520,1751,58565,2022-10-28 03:17:05.626774,2025-01-29 13:11:31.672526
84890,7324,5540,85912,2020-11-04 07:38:11.065977,2025-01-21 19:22:41.630326
84891,11709,4624,59009,2024-08-30 05:28:11.938720,2025-01-23 16:14:38.811120
84892,23537,5723,78982,2021-02-16 22:47:55.944473,2025-01-19 04:07:22.178043
84893,54319,5853,21144,2023-01-30 15:39:11.911480,2025-01-18 23:27:38.531127
84894,26575,5364,10271,2024-04-19 02:09:08.464939,2025-01-26 17:02:55.919450
84895,57549,9729,8190,2020-11-15 15:00:07.910603,2025-01-28 16:52:23.376265
84896,47346,4466,67306,2023-08-12 05:06:35.563599,2025-01-05 03:38:48.254172
84897,41668,1322,18546,2023-01-15 21:41:03.087144,2025-01-19 10:30:43.957578
84898,20195,3022,35526,2020-04-26 06:27:23.899463,2025-01-30 04:45:41.113691
84899,33007,6758,79018,2021-04-15 04:31:50.855658,2025-01-30 13:27:12.821015
84900,19323,7256,35342,2022-09-01 12:23:40.824157,2025-01-24 08:10:15.625767
84901,2351,7955,71379,2020-03-20 12:26:59.736226,2025-01-19 06:32:24.841760
84902,3086,7300,92656,2022-02-20 15:11:57.519731,2025-01-06 20:55:40.278603
84903,7332,5428,24387,2025-01-05 18:00:06.070372,2025-01-31 09:52:19.859448
84904,27354,56,82948,2022-10-23 00:12:08.782258,2025-01-14 02:29:25.413308
84905,55003,99,24692,2024-02-25 15:23:46.779214,2025-01-09 14:21:35.605980
84906,20020,3443,4730,2022-12-30 16:06:21.013294,2025-01-07 14:36:19.980684
84907,13444,4216,94551,2020-01-02 21:09:55.538370,2025-01-11 18:35:55.997663
84908,14252,4389,89634,2024-08-27 23:14:04.646066,2025-01-02 10:17:17.299667
84909,56194,297,98757,2021-01-10 04:22:35.819444,2025-01-02 20:43:34.279188
84910,24927,4782,36161,2020-10-07 20:38:56.462138,2025-01-25 04:53:03.568348
84911,8428,1575,16710,2022-06-11 23:35:13.911009,2025-01-01 17:29:20.943637
84912,11722,5320,92751,2020-12-19 12:38:16.353444,2025-01-27 18:34:45.174935
84913,16056,5078,17892,2021-04-16 08:33:13.207945,2025-01-23 16:56:13.751255
84914,54821,7831,64208,2020-10-25 01:11:54.850881,2025-01-16 09:17:20.111960
84915,26168,5582,7598,2021-01-30 07:22:13.854910,2025-01-01 03:14:34.486148
84916,27011,6511,93019,2020-06-09 10:40:43.156740,2025-01-07 23:13:06.447253
84917,41996,499,42669,2022-12-19 00:25:19.832249,2025-01-28 14:56:44.690969
84918,56197,1932,19391,2024-04-05 17:15:34.254962,2025-01-09 10:01:18.813093
84919,28184,8513,96265,2021-12-27 06:05:23.844377,2025-01-03 16:13:53.159883
84920,48748,2627,12515,2021-03-01 08:47:54.883806,2025-01-03 07:06:41.194174
84921,45835,1442,30663,2023-06-02 15:37:19.242984,2025-01-06 06:20:22.760257
84922,6399,2815,80758,2022-05-07 23:31:54.708955,2025-01-29 23:53:16.433922
84923,35049,8655,493,2024-04-28 06:54:06.267092,2025-02-02 02:03:29.466449
84924,13869,4873,11462,2022-02-17 01:50:20.686625,2025-01-11 05:45:20.183697
84925,40255,437,10333,2021-07-29 03:45:22.131971,2025-01-18 18:21:09.243887
84926,43939,9947,17171,2022-10-16 05:22:23.358993,2025-01-30 03:35:30.585662
84927,47280,9899,75707,2020-10-28 14:41:41.706206,2025-01-28 08:04:21.753845
84928,46127,9705,66454,2021-06-21 18:40:47.848216,2025-01-31 21:38:51.236714
84929,58297,1815,67542,2023-08-24 07:49:46.163640,2025-01-21 11:01:22.328846
84930,19124,10314,11914,2023-05-13 22:11:28.372998,2025-01-14 05:36:10.112834
84931,55403,7625,17283,2020-09-15 12:46:56.601436,2025-02-02 06:09:23.266782
84932,32501,9385,27835,2022-06-24 09:41:06.080870,2025-01-05 15:00:05.275903
84933,37905,1200,61654,2024-08-13 13:11:27.915906,2025-01-12 22:35:01.457909
84934,19564,5876,64869,2021-06-25 18:26:36.849123,2025-01-13 21:39:56.462501
84935,53151,5636,76654,2024-07-05 05:27:45.336045,2025-01-11 04:41:16.580070
84936,42263,7374,23997,2023-02-01 16:26:50.792364,2025-02-02 09:00:50.131002
84937,22582,884,13744,2020-08-30 03:52:58.418605,2025-01-26 06:15:41.360492
84938,18068,9921,98225,2021-10-08 17:09:09.972745,2025-01-14 02:35:52.603503
84939,10893,5909,70487,2023-04-07 06:40:41.808026,2025-01-17 11:55:57.070902
84940,39814,9362,87735,2024-08-03 11:18:15.848211,2025-02-02 04:34:12.591800
84941,35987,2880,30283,2023-08-18 22:37:39.714248,2025-01-25 23:32:30.150077
84942,12255,5721,89706,2023-09-11 20:33:31.637243,2025-01-25 04:07:39.440393
84943,43347,10134,99505,2023-06-21 23:20:19.885670,2025-01-01 02:25:39.528594
84944,22489,4920,13342,2023-04-04 03:41:18.653054,2025-01-02 08:05:56.805510
84945,35847,8182,34418,2022-05-30 03:41:33.303251,2025-01-09 01:27:14.592210
84946,26420,6027,57564,2020-05-16 17:39:54.171254,2025-01-17 21:36:15.012064
84947,27816,2436,10062,2020-08-22 14:04:44.079232,2025-02-02 04:06:48.621187
84948,33170,7750,7890,2020-02-23 19:39:53.945834,2025-01-28 12:47:14.652739
84949,42587,8936,77782,2022-09-10 09:32:12.705956,2025-01-11 12:33:33.104707
84950,31718,8596,76851,2024-12-10 01:24:40.852481,2025-02-03 15:28:36.699754
84951,13250,9180,38023,2023-08-15 05:36:12.448722,2025-02-02 02:25:11.224899
84952,24498,3467,88629,2020-06-15 06:20:04.832803,2025-02-04 07:03:05.767377
84953,27806,3747,84630,2020-02-12 05:21:26.879429,2025-01-24 21:46:30.019594
84954,39614,8759,26096,2020-08-27 04:33:23.669051,2025-01-18 18:59:07.392140
84955,17685,10039,87264,2022-05-09 01:57:28.032442,2025-01-24 01:50:54.835239
84956,21074,4455,67266,2021-03-08 16:27:05.425664,2025-01-18 06:54:17.488799
84957,47401,10193,4472,2024-11-23 16:58:11.415029,2025-01-05 11:47:09.128810
84958,43399,1757,96505,2021-05-06 18:06:59.646308,2025-01-26 13:34:28.642174
84959,11142,3825,82923,2020-10-14 11:09:16.841514,2025-01-06 18:00:24.994609
84960,27218,10220,63738,2021-09-13 22:42:12.832120,2025-01-16 23:59:42.175499
84961,50593,2037,36194,2024-09-02 14:39:13.664039,2025-01-07 16:04:46.737058
84962,54126,8046,50806,2022-12-16 20:08:31.754148,2025-01-28 04:44:20.840911
84963,24016,499,66482,2020-06-14 05:17:32.126889,2025-01-12 00:49:29.125437
84964,27518,6197,94171,2023-02-07 07:24:02.174599,2025-01-07 05:35:13.465958
84965,50359,2983,23250,2022-08-02 13:19:13.158571,2025-01-17 19:33:06.071772
84966,10327,6371,88925,2021-11-30 15:09:31.047666,2025-01-11 08:16:27.218861
84967,4410,9861,8065,2021-11-18 10:25:06.465891,2025-01-10 13:07:09.307482
84968,13177,718,82304,2024-06-05 08:35:35.497557,2025-01-04 22:50:25.956034
84969,34072,5824,47712,2022-06-05 15:15:20.997280,2025-01-19 14:59:13.466848
84970,7592,3313,21568,2024-08-16 09:12:47.812884,2025-01-30 22:07:25.668773
84971,57153,10237,6503,2023-10-13 08:52:24.820188,2025-01-07 05:29:25.973078
84972,31204,1696,62763,2023-10-03 02:08:45.187141,2025-01-26 19:48:58.211158
84973,46273,7796,73385,2020-01-29 01:13:32.624933,2025-01-24 08:28:10.321387
84974,5463,4100,33849,2022-07-15 06:05:02.881249,2025-01-10 07:07:58.113875
84975,55800,9458,65591,2023-01-11 19:05:52.267269,2025-01-03 03:24:34.239410
84976,29477,5109,16707,2024-10-18 12:33:15.115595,2025-01-21 15:57:48.838552
84977,10981,4577,25438,2020-10-13 12:58:35.439671,2025-01-13 02:05:55.356404
84978,5078,2117,66384,2020-10-31 21:40:32.278283,2025-01-29 19:37:22.621491
84979,36056,3494,5632,2024-06-21 19:09:05.993756,2025-01-08 20:19:58.933434
84980,55838,2060,9044,2022-12-16 19:50:33.977439,2025-01-11 18:30:35.413126
84981,49507,3108,78936,2021-09-01 16:02:49.857995,2025-02-01 08:10:26.739666
84982,25407,3520,3876,2020-01-26 16:54:27.970120,2025-01-26 20:37:13.302505
84983,49623,8144,57916,2023-11-16 19:08:20.261098,2025-01-02 02:46:23.880105
84984,10009,9642,16924,2020-02-02 05:50:38.747587,2025-01-12 12:24:45.394436
84985,14249,10425,90125,2022-03-18 12:39:21.621886,2025-01-09 03:05:05.991950
84986,10380,3757,90227,2024-02-13 11:43:54.043432,2025-01-19 21:55:26.342338
84987,44924,6790,10408,2020-08-23 07:42:35.771932,2025-01-29 17:24:29.855531
84988,52611,10184,2010,2022-07-02 02:20:58.374912,2025-01-06 08:04:38.600452
84989,1190,7286,57179,2024-11-01 22:22:34.345075,2025-01-31 23:34:21.506652
84990,7547,6959,28721,2020-06-04 00:33:06.066175,2025-01-09 17:36:51.514812
84991,36956,4736,27741,2022-04-12 04:02:16.576201,2025-01-04 00:50:22.682538
84992,56724,3067,5359,2020-06-16 01:37:05.854241,2025-01-27 23:27:45.802122
84993,2888,664,94430,2024-05-13 06:32:38.029374,2025-01-02 06:20:05.340176
84994,24095,2591,73154,2023-07-05 08:17:52.404955,2025-01-20 00:23:31.493660
84995,39634,7892,10260,2023-11-06 09:45:50.634602,2025-01-26 05:51:02.423197
84996,24040,2663,81504,2022-09-23 22:00:28.964227,2025-02-03 08:56:57.336608
84997,53492,9716,68162,2020-09-21 08:42:05.560462,2025-01-22 08:24:50.800601
84998,8187,3798,77325,2021-05-12 16:54:10.977596,2025-02-03 10:06:57.115438
84999,23296,1651,32802,2022-01-01 12:03:21.341694,2025-01-21 16:08:52.106672
